,id_api,name,playName,wikidataId,normalizedGenre,libretto,firstAuthor,title_api,subtitle,numOfCoAuthors,maxDegreeIds,numOfSegments,numOfActs,numOfSpeakers,numOfSpeakersMale,numOfSpeakersFemale,numOfSpeakersUnknown,numOfPersonGroups,numOfP,numOfL,wikipediaLinkCount,wordCountText,wordCountSp,wordCountStage,yearWritten,yearPremiered,yearPrinted,yearNormalized,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,averageDegree,density,averageClustering,size,maxDegree,numConnectedComponents,numEdges,diameter,averagePathLength,stage_to_speech,num_id,title_auth_meta,pubdate,auth_name,gender,nation1,nation2,ethnicity,playtype,genre1,genre2,genre3,title.1,pubdate.1,auth_name.1,gender.1,nation1.1,nation2.1,ethnicity.1,playtype.1,genre1.1,genre2.1,genre3.1,id_auth_meta
801,am796,stearns-charles-the-foundling,stearns-charles-the-foundling,,,False,"Stearns, Charles",The Foundling (1798),,0,several characters,11,3,9,0,0,0,0,166,0,,4039,3756,160,,,1798,1798.0,,,,,,2.222222222222222,0.277777777777777,0.44444444444444403,9.0,3.0,1.0,10.0,5.0,2.527777777777777,0.042598509052183174,796,The Foundling (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Drama,unknown,unknown,The Foundling (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Drama,unknown,unknown,796.0
802,am794,stearns-charles-the-growth-of-rumors,stearns-charles-the-growth-of-rumors,,,False,"Stearns, Charles",The Growth of Rumors (1798),,0,madampiper,6,6,8,0,0,0,0,108,0,,2640,2414,78,,,1798,1798.0,,,,,,3.25,0.464285714285714,0.7023809523809521,8.0,7.0,1.0,13.0,2.0,1.5357142857142851,0.03231151615575808,794,The Growth of Rumors (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,The Growth of Rumors (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,794.0
803,am793,stearns-charles-the-insolvable-question,stearns-charles-the-insolvable-question,,,False,"Stearns, Charles",The Insolvable Question (1798),,0,lemira,10,10,11,0,0,0,0,136,0,,3677,3463,159,,,1798,1798.0,,,,,,2.363636363636363,0.23636363636363603,0.5181818181818181,11.0,5.0,2.0,13.0,3.0,1.5925925925925921,0.04591394744441236,793,The Insolvable Question (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Drama,unknown,unknown,The Insolvable Question (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Drama,unknown,unknown,793.0
804,am791,stearns-charles-the-little-box,stearns-charles-the-little-box,,,False,"Stearns, Charles",The Little Box (1798),,0,hiero|timocles,13,3,10,0,0,0,0,151,8,,4896,4503,263,,,1798,1798.0,,,,,,4.8,0.533333333333333,0.75,10.0,8.0,1.0,24.0,3.0,1.488888888888889,0.05840550743948479,791,The Little Box (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,The Little Box (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,791.0
805,am792,stearns-charles-the-maid-of-the-groves,stearns-charles-the-maid-of-the-groves,,,False,"Stearns, Charles",The Maid of the Groves (1798),,0,juliet|mrtreadwell,15,5,9,0,0,0,0,196,0,,5909,5304,527,,,1798,1798.0,,,,,,3.111111111111111,0.388888888888888,0.5740740740740741,9.0,6.0,1.0,14.0,3.0,1.6944444444444442,0.09935897435897435,792,The Maid of the Groves (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Drama,unknown,unknown,The Maid of the Groves (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Drama,unknown,unknown,792.0
806,am789,stearns-charles-the-male-coquette,stearns-charles-the-male-coquette,,,False,"Stearns, Charles",The Male Coquette (1798),,0,several characters,11,3,10,0,0,0,0,148,0,,4308,4021,218,,,1798,1798.0,,,,,,6.4,0.711111111111111,0.8214285714285711,10.0,8.0,1.0,32.0,3.0,1.311111111111111,0.05421536931111664,789,The Male Coquette (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Comedy,unknown,unknown,The Male Coquette (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Comedy,unknown,unknown,789.0
807,am790,stearns-charles-the-match-dissolved,stearns-charles-the-match-dissolved,,,False,"Stearns, Charles",The Match Dissolved (1798),,0,maria,12,3,8,0,0,0,0,128,0,,3557,3330,65,,,1798,1798.0,,,,,,2.5,0.35714285714285704,0.5083333333333331,8.0,5.0,2.0,10.0,2.0,1.375,0.01951951951951952,790,The Match Dissolved (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,The Match Dissolved (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,790.0
808,am787,stearns-charles-the-mother-of-a-family,stearns-charles-the-mother-of-a-family,,,False,"Stearns, Charles",The Mother of a Family (1798),,0,mrsgoodheart,15,3,11,0,0,0,0,207,6,,5646,5244,259,,,1798,1798.0,,,,,,4.545454545454546,0.45454545454545403,0.542207792207792,11.0,8.0,1.0,25.0,3.0,1.636363636363636,0.04938977879481312,787,The Mother of a Family (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Drama,unknown,unknown,The Mother of a Family (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Drama,unknown,unknown,787.0
809,am788,stearns-charles-the-orphan-of-china,stearns-charles-the-orphan-of-china,,,False,"Stearns, Charles",The Orphan of China (1798),,0,confu|zamti,13,5,11,0,0,0,0,0,897,,7811,7410,205,,,1798,1798.0,,,,,,4.909090909090909,0.49090909090909,0.873593073593073,11.0,8.0,1.0,27.0,3.0,1.654545454545454,0.02766531713900135,788,The Orphan of China (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,verse,Tragedy,unknown,unknown,The Orphan of China (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,verse,Tragedy,unknown,unknown,788.0
810,am786,stearns-charles-the-rogue-proved-honest,stearns-charles-the-rogue-proved-honest,,,False,"Stearns, Charles",The Rogue Proved Honest (1798),,0,esqrightways,12,3,11,0,0,0,0,145,0,,4042,3801,79,,,1798,1798.0,,,,,,5.818181818181818,0.581818181818181,0.7349927849927851,11.0,9.0,1.0,32.0,3.0,1.472727272727272,0.020784004209418575,786,The Rogue Proved Honest (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,The Rogue Proved Honest (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,786.0
811,am783,stearns-charles-the-triumph-of-temper,stearns-charles-the-triumph-of-temper,,,False,"Stearns, Charles",The Triumph of Temper (1798),,0,horatio,14,3,15,0,0,0,0,165,16,,3790,3478,231,,,1798,1798.0,,,,,,6.133333333333334,0.43809523809523804,0.725666925666925,15.0,13.0,1.0,46.0,3.0,1.638095238095238,0.06641748131109833,783,The Triumph of Temper (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,The Triumph of Temper (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,783.0
812,am781,stearns-charles-the-woman-of-honor,stearns-charles-the-woman-of-honor,,,False,"Stearns, Charles",The Woman of Honor (1798),,0,misslucyplainworth,13,3,9,0,0,0,0,147,0,,11865,3801,156,,,1798,1798.0,,,,,,2.666666666666666,0.33333333333333304,0.373015873015873,9.0,7.0,1.0,12.0,3.0,1.777777777777777,0.04104183109707971,781,The Woman of Honor (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,The Woman of Honor (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,781.0
813,am782,stearns-charles-the-wooden-boy,stearns-charles-the-wooden-boy,,,False,"Stearns, Charles",The Wooden Boy (1798),,0,jackbattledoor,14,3,9,0,0,0,0,170,34,,4453,4110,166,,,1798,1798.0,,,,,,3.777777777777777,0.47222222222222204,0.692063492063492,9.0,7.0,1.0,17.0,3.0,1.6111111111111112,0.040389294403892946,782,The Wooden Boy (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,The Wooden Boy (1798),1798.0,"Stearns, Charles, 1753-1826",M,American,North American,unknown,prose,Dialogue,Drama,unknown,782.0
814,am780,steele-silas-sexton-a-conjugal-lesson,steele-silas-sexton-a-conjugal-lesson,,,False,"Steele, Silas Sexton",A Conjugal Lesson (1859),,0,mrsimonlullaby|mrsletitialullaby|brown,1,1,3,0,0,0,0,218,16,,7819,6606,932,,,1859,1859.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.14108386315470783,780,A Conjugal Lesson (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,A Conjugal Lesson (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,780.0
815,am778,steele-silas-sexton-a-kiss-in-the-dark,steele-silas-sexton-a-kiss-in-the-dark,,,False,"Steele, Silas Sexton",A Kiss in the Dark (1859),,0,several characters,1,1,4,0,0,0,0,187,0,,4838,3465,627,,,1859,1859.0,,,,,,3.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,0.18095238095238095,778,A Kiss in the Dark (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,A Kiss in the Dark (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,778.0
816,am779,steele-silas-sexton-blanche-of-devan,steele-silas-sexton-blanche-of-devan,,,False,"Steele, Silas Sexton",Blanche of Devan (1859),,0,several characters,2,2,4,0,0,0,0,0,191,,2871,1419,532,,,1859,1859.0,,,,,,3.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,0.3749119097956307,779,Blanche of Devan (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,Drama,unknown,unknown,Blanche of Devan (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,Drama,unknown,unknown,779.0
817,am773,steele-silas-sexton-fairly-taken-in,steele-silas-sexton-fairly-taken-in,,,False,"Steele, Silas Sexton",Fairly Taken in (1859),,0,ladyjulia|lordhenry|lady,1,1,3,0,0,0,0,175,2,,4536,3482,300,,,1859,1859.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0861573808156232,773,Fairly Taken in (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Comedy,Interludes and Preludes,unknown,Fairly Taken in (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Comedy,Interludes and Preludes,unknown,773.0
818,am771,steele-silas-sexton-hide-and-seek,steele-silas-sexton-hide-and-seek,,,False,"Steele, Silas Sexton",Hide and Seek (1859),,0,several characters,1,1,11,0,0,0,0,227,0,,4515,2921,997,,,1859,1859.0,,,,,,10.0,1.0,1.0,11.0,10.0,1.0,55.0,1.0,1.0,0.34132146525162615,771,Hide and Seek (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Interludes and Preludes,unknown,unknown,Hide and Seek (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Interludes and Preludes,unknown,unknown,771.0
819,am768,steele-silas-sexton-love-and-madness,steele-silas-sexton-love-and-madness,,,False,"Steele, Silas Sexton",Love and Madness (1859),,0,floranthe|roque|octavian,1,1,3,0,0,0,0,12,210,,3578,2422,211,,,1859,1859.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.08711808422791081,768,Love and Madness (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,Romance,unknown,unknown,Love and Madness (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,Romance,unknown,unknown,768.0
820,am765,steele-silas-sexton-shylock-the-jew,steele-silas-sexton-shylock-the-jew,,,False,"Steele, Silas Sexton","Shylock, the Jew (1859)",,0,several characters,1,1,9,0,0,0,0,1,405,,4650,3487,211,,,1859,1859.0,,,,,,8.0,1.0,1.0,9.0,8.0,1.0,36.0,1.0,1.0,0.06051046745053054,765,"Shylock, the Jew (1859)",1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,unknown,unknown,unknown,"Shylock, the Jew (1859)",1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,unknown,unknown,unknown,765.0
821,am776,steele-silas-sexton-the-brazen-drum,steele-silas-sexton-the-brazen-drum,,,False,"Steele, Silas Sexton",The Brazen Drum ([1846?]),,0,politz|blusterdoff,10,2,18,0,0,0,0,376,9,,14315,12465,2039,,,1846,1846.0,,,,,,5.888888888888889,0.34640522875816904,0.8558361391694721,18.0,11.0,2.0,53.0,3.0,1.4545454545454541,0.16357801845166467,776,The Brazen Drum ([1846?]),1846.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Drama,unknown,unknown,The Brazen Drum ([1846?]),1846.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Drama,unknown,unknown,776.0
822,am777,steele-silas-sexton-the-carpenter-and-his-apprentice,steele-silas-sexton-the-carpenter-and-his-apprentice,,,False,"Steele, Silas Sexton",The Carpenter and His Apprentice (1859),,0,several characters,1,1,6,0,0,0,0,92,0,,3102,1959,317,,,1859,1859.0,,,,,,5.0,1.0,1.0,6.0,5.0,1.0,15.0,1.0,1.0,0.1618172537008678,777,The Carpenter and His Apprentice (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,The Carpenter and His Apprentice (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,777.0
823,am774,steele-silas-sexton-the-children-in-the-wood,steele-silas-sexton-the-children-in-the-wood,,,False,"Steele, Silas Sexton",The Children in the Wood (1859),,0,several characters,2,2,11,0,0,0,0,131,0,,3527,2113,524,,,1859,1859.0,,,,,,8.909090909090908,0.8909090909090901,0.927272727272727,11.0,10.0,1.0,49.0,2.0,1.109090909090909,0.24798864174159962,774,The Children in the Wood (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,The Children in the Wood (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,774.0
824,am775,steele-silas-sexton-the-country-cousin,steele-silas-sexton-the-country-cousin,,,False,"Steele, Silas Sexton",The Country Cousin (1859),,0,several characters,1,1,6,0,0,0,0,154,0,,5476,4291,370,,,1859,1859.0,,,,,,5.0,1.0,1.0,6.0,5.0,1.0,15.0,1.0,1.0,0.08622698671638312,775,The Country Cousin (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,The Country Cousin (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,775.0
825,am772,steele-silas-sexton-the-hypochondriac,steele-silas-sexton-the-hypochondriac,,,False,"Steele, Silas Sexton",The Hypochondriac (1859),,0,several characters,1,1,7,0,0,0,0,289,0,,4396,3342,161,,,1859,1859.0,,,,,,6.0,1.0,1.0,7.0,6.0,1.0,21.0,1.0,1.0,0.04817474566128067,772,The Hypochondriac (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,The Hypochondriac (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,772.0
826,am770,steele-silas-sexton-the-lawyer-doctor-soldier-and,steele-silas-sexton-the-lawyer-doctor-soldier-and,,,False,"Steele, Silas Sexton","The Lawyer, Doctor, Soldier and Actor (1859)",,0,mrsneer|tristramficklehead|barber,1,1,3,0,0,0,0,64,0,,2552,1544,183,,,1859,1859.0,,,,,,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.11852331606217617,770,"The Lawyer, Doctor, Soldier and Actor (1859)",1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,"The Lawyer, Doctor, Soldier and Actor (1859)",1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,770.0
827,am769,steele-silas-sexton-the-masked-ball,steele-silas-sexton-the-masked-ball,,,False,"Steele, Silas Sexton",The Masked Ball (1859),,0,agnes,2,2,6,0,0,0,0,81,0,,3873,2549,526,,,1859,1859.0,,,,,,3.0,0.6000000000000001,0.9,6.0,5.0,1.0,9.0,2.0,1.4,0.20635543350333463,769,The Masked Ball (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,The Masked Ball (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,769.0
828,am767,steele-silas-sexton-the-orphan-boys,steele-silas-sexton-the-orphan-boys,,,False,"Steele, Silas Sexton",The Orphan Boys (1859),,0,several characters,1,1,8,0,0,0,0,205,0,,5706,3942,1126,,,1859,1859.0,,,,,,7.0,1.0,1.0,8.0,7.0,1.0,28.0,1.0,1.0,0.2856418061897514,767,The Orphan Boys (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,The Orphan Boys (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,767.0
829,am766,steele-silas-sexton-the-soldiers-wife,steele-silas-sexton-the-soldiers-wife,,,False,"Steele, Silas Sexton",The Soldier's Wife (1859),,0,several characters,1,1,6,0,0,0,0,137,13,,4604,3509,381,,,1859,1859.0,,,,,,5.0,1.0,1.0,6.0,5.0,1.0,15.0,1.0,1.0,0.1085779424337418,766,The Soldier's Wife (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,The Soldier's Wife (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,766.0
830,am763,steele-silas-sexton-the-stage-struck-clerk,steele-silas-sexton-the-stage-struck-clerk,,,False,"Steele, Silas Sexton",The Stage Struck Clerk (1859),,0,several characters,1,1,9,0,0,0,0,254,0,,6325,5119,526,,,1859,1859.0,,,,,,8.0,1.0,1.0,9.0,8.0,1.0,36.0,1.0,1.0,0.10275444422738816,763,The Stage Struck Clerk (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,The Stage Struck Clerk (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,763.0
831,am764,steele-silas-sexton-the-strangers-kiss,steele-silas-sexton-the-strangers-kiss,,,False,"Steele, Silas Sexton",The Stranger's Kiss (1859),,0,several characters,1,1,6,0,0,0,0,417,1,,8028,6709,849,,,1859,1859.0,,,,,,5.0,1.0,1.0,6.0,5.0,1.0,15.0,1.0,1.0,0.12654643016843048,764,The Stranger's Kiss (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,The Stranger's Kiss (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,764.0
832,am761,steele-silas-sexton-the-tailor-of-tipperary,steele-silas-sexton-the-tailor-of-tipperary,,,False,"Steele, Silas Sexton",The Tailor of Tipperary (1859),,0,several characters,1,1,18,0,0,0,0,162,4,,4736,3291,542,,,1859,1859.0,,,,,,17.0,1.0,1.0,18.0,17.0,1.0,153.0,1.0,1.0,0.16469158310543908,761,The Tailor of Tipperary (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,The Tailor of Tipperary (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Farce,unknown,unknown,761.0
833,am760,steele-silas-sexton-the-wizards-warning,steele-silas-sexton-the-wizards-warning,,,False,"Steele, Silas Sexton",The Wizard's Warning (1859),,0,lochiel|wizard,1,1,2,0,0,0,0,0,86,,1805,772,156,,,1859,1859.0,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.20207253886010362,760,The Wizard's Warning (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,unknown,unknown,unknown,The Wizard's Warning (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,unknown,unknown,unknown,760.0
834,am757,steele-silas-sexton-the-yankee-tars-return,steele-silas-sexton-the-yankee-tars-return,,,False,"Steele, Silas Sexton",The Yankee Tar's Return (1859),,0,several characters,1,1,7,0,0,0,0,66,18,,3292,2251,237,,,1859,1859.0,,,,,,6.0,1.0,1.0,7.0,6.0,1.0,21.0,1.0,1.0,0.10528653931585961,757,The Yankee Tar's Return (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,The Yankee Tar's Return (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,unknown,unknown,unknown,757.0
835,am758,steele-silas-sexton-the-youth-of-argos,steele-silas-sexton-the-youth-of-argos,,,False,"Steele, Silas Sexton",The Youth of Argos (1859),,0,several characters,1,1,4,0,0,0,0,0,374,,3826,2918,52,,,1859,1859.0,,,,,,3.0,1.0,1.0,4.0,3.0,1.0,6.0,1.0,1.0,0.01782042494859493,758,The Youth of Argos (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,Tragedy,unknown,unknown,The Youth of Argos (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,verse,Tragedy,unknown,unknown,758.0
836,am762,steele-silas-sexton-two-families-in-one-room,steele-silas-sexton-two-families-in-one-room,,,False,"Steele, Silas Sexton",Two Families in One Room (1859),,0,several characters,2,2,8,0,0,0,0,386,31,,7672,5893,820,,,1859,1859.0,,,,,,7.0,1.0,1.0,8.0,7.0,1.0,28.0,1.0,1.0,0.13914814186322755,762,Two Families in One Room (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Comedy,unknown,unknown,Two Families in One Room (1859),1859.0,"Steele, Silas Sexton",M,American,North American,unknown,prose,Comedy,unknown,unknown,762.0
837,am756,sterling-george-lilith,sterling-george-lilith,,,False,"Sterling, George",Lilith,,0,tancred,17,4,22,0,0,0,0,0,1926,,15557,13449,1037,,,1919,1919.0,,,,,,3.363636363636363,0.16017316017316002,0.556798756798756,22.0,13.0,3.0,37.0,3.0,1.787401574803149,0.07710610454308871,756,Lilith,1919.0,"Sterling, George, 1869-1926",M,American,North American,unknown,verse,Dramatic Poem,Verse Drama,unknown,Lilith,1919.0,"Sterling, George, 1869-1926",M,American,North American,unknown,verse,Dramatic Poem,Verse Drama,unknown,756.0
838,am755,stevens-george-lionel-the-patriot,stevens-george-lionel-the-patriot,,,False,"Stevens, George Lionel",The Patriot (1834),,0,richardgreene|patrickmolony,18,3,20,0,0,0,0,921,527,,27316,24053,2368,,,1834,1834.0,,,,,,9.3,0.48947368421052606,0.8378804528804521,20.0,15.0,1.0,93.0,3.0,1.568421052631579,0.09844925788882884,755,The Patriot (1834),1834.0,"Stevens, George Lionel",M,American,North American,unknown,prose,Drama,unknown,unknown,The Patriot (1834),1834.0,"Stevens, George Lionel",M,American,North American,unknown,prose,Drama,unknown,unknown,755.0
839,am754,stone-john-augustus-metamora,stone-john-augustus-metamora,,,False,"Stone, John Augustus",Metamora,,0,metamora,17,5,14,0,0,0,0,475,0,,15170,12251,1223,,,1942,1942.0,,,,,,6.428571428571429,0.494505494505494,0.7822201607915891,14.0,12.0,1.0,45.0,3.0,1.527472527472527,0.09982858542159824,754,Metamora,1942.0,"Stone, John Augustus, 1800-1834.",M,American,North American,unknown,verse,Melodrama,Tragedy,Frontier,Metamora,1942.0,"Stone, John Augustus, 1800-1834.",M,American,North American,unknown,verse,Melodrama,Tragedy,Frontier,754.0
840,am753,stone-john-augustus-tancred-king-of-sicily,stone-john-augustus-tancred-king-of-sicily,,,False,"Stone, John Augustus","Tancred, King of Sicily",,0,angelo,4,1,7,0,0,0,0,0,374,,3186,2865,291,,,1942,1942.0,,,,,,2.857142857142857,0.47619047619047605,0.509523809523809,7.0,5.0,1.0,10.0,3.0,1.619047619047619,0.10157068062827225,753,"Tancred, King of Sicily",1942.0,"Stone, John Augustus, 1800-1834.",M,American,North American,unknown,verse,Melodrama,Tragedy,Verse Drama,"Tancred, King of Sicily",1942.0,"Stone, John Augustus, 1800-1834.",M,American,North American,unknown,verse,Melodrama,Tragedy,Verse Drama,753.0
841,am752,stone-john-augustus-tancred,stone-john-augustus-tancred,,,False,"Stone, John Augustus",Tancred (1827),,0,bohemond|odo,12,3,22,0,0,0,0,280,258,,11278,10073,1177,,,1827,1827.0,,,,,,9.0,0.42857142857142805,0.8456827041051641,22.0,17.0,1.0,99.0,3.0,1.64069264069264,0.11684701677752407,752,Tancred (1827),1827.0,"Stone, John Augustus, 1800-1834.",M,American,North American,unknown,prose,Drama,unknown,unknown,Tancred (1827),1827.0,"Stone, John Augustus, 1800-1834.",M,American,North American,unknown,prose,Drama,unknown,unknown,752.0
842,am751,story-william-wetmore-nero,story-william-wetmore-nero,,,False,"Story, William Wetmore",Nero,,0,nero,45,5,63,0,0,0,0,0,5287,,42087,40584,1104,,,1875,1875.0,,,,,,7.8730158730158735,0.126984126984126,0.7712077351463541,63.0,35.0,1.0,248.0,6.0,2.617511520737327,0.027202838557066823,751,Nero,1875.0,"Story, William Wetmore, 1819-1895",M,American,North American,unknown,verse,History,Verse Drama,unknown,Nero,1875.0,"Story, William Wetmore, 1819-1895",M,American,North American,unknown,verse,History,Verse Drama,unknown,751.0
843,am749,sutherland-evelyn-greenleaf-baker-a-bit-of-instruction,sutherland-evelyn-greenleaf-baker-a-bit-of-instruction,,,False,"Sutherland, Evelyn Greenleaf Baker",A Bit of Instruction,,0,jackdespard|mertounnewbury,1,0,2,0,0,0,0,168,23,,4165,3716,559,,,1900,1900.0,,,,,,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.15043057050592035,749,A Bit of Instruction,1900.0,"Sutherland, Evelyn Greenleaf Baker, 1855-1908",F,American,North American,unknown,verse,One-act,Comedy,unknown,A Bit of Instruction,1900.0,"Sutherland, Evelyn Greenleaf Baker, 1855-1908",F,American,North American,unknown,verse,One-act,Comedy,unknown,749.0
844,am750,sutherland-evelyn-greenleaf-baker-a-comedie-royall,sutherland-evelyn-greenleaf-baker-a-comedie-royall,,,False,"Sutherland, Evelyn Greenleaf Baker",A Comedie Royall,,0,several characters,1,0,6,0,0,0,0,71,202,,4161,3528,667,,,1900,1900.0,,,,,,5.0,1.0,1.0,6.0,5.0,1.0,15.0,1.0,1.0,0.18905895691609978,750,A Comedie Royall,1900.0,"Sutherland, Evelyn Greenleaf Baker, 1855-1908",F,American,North American,unknown,verse,One-act,Comedy,History,A Comedie Royall,1900.0,"Sutherland, Evelyn Greenleaf Baker, 1855-1908",F,American,North American,unknown,verse,One-act,Comedy,History,750.0
